escenario;cliente;prod_cod;prod_nom;prod_n2;prod_n3;prod_prov;fec_cod;fec_anno;fec_mes;fec_dia;fec_dia_sem;can_n2;can_n3;geo_mun;geo_dep;valor;cantidad;cliente_top;cliente_top_canal;cliente_top_municipio;producto_top;producto_top_canal;producto_top_municipio
1;4427821;P-5064;Producto -5064;BASES EN POLVO PARA SALSAS;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;26412;12;S;S;S;N;N;N
1;4427821;P-5085;Producto -5085;JABON DE TOCADOR;CUIDADO PERSONAL;PR-029;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;-116336;-16;S;S;S;N;N;N
1;4427821;P-4738;Producto -4738;DESODORANTES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;265382;12;S;S;S;N;N;N
1;4427821;P-4872;Producto -4872;FIJACION;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;46564;4;S;S;S;N;N;N
1;4427821;P-4827;Producto -4827;DETERGENTES;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;295620;16;S;S;S;N;N;N
1;4427821;P-4827;Producto -4827;DETERGENTES;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;147810;8;S;S;S;N;N;N
1;4427821;P-5038;Producto -5038;JABON EN BARRA;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;541200;200;S;S;S;N;N;N
1;4427821;P-4833;Producto -4833;JABON DE TOCADOR;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;327552;32;S;S;S;N;N;N
1;4427821;P-4822;Producto -4822;LAVALOZA;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;65280;12;S;S;S;N;N;N
1;4427821;P-5103;Producto -5103;SHAMPOO;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;51092;4;S;S;S;N;N;N
1;4427821;P-4730;Producto -4730;DESODORANTES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;265382;12;S;S;S;N;N;N
1;4427821;P-4817;Producto -4817;DETERGENTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;95832;12;S;S;S;N;N;N
1;4427821;P-4644;Producto -4644;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;111636;12;S;S;S;N;N;N
1;4427821;P-4954;Producto -4954;SHAMPOO;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;173568;12;S;S;S;N;N;N
1;4427821;P-5020;Producto -5020;SHAMPOO;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;173568;12;S;S;S;N;N;N
1;4427821;P-4630;Producto -4630;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;74844;36;S;S;S;N;N;N
1;4427821;P-4678;Producto -4678;DESODORANTES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;131100;60;S;S;S;N;N;N
1;4427821;P-4667;Producto -4667;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;148764;12;S;S;S;N;N;N
1;4427821;P-4630;Producto -4630;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;33264;16;S;S;S;N;N;N
1;4427821;P-4745;Producto -4745;DESODORANTES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;120559;6;S;S;S;N;N;N
1;4427821;P-4989;Producto -4989;CREMAS Y MASCARILLAS FACIALES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;59100;6;S;S;S;N;N;N
1;4427821;P-4702;Producto -4702;MAYONESA;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;1255440;120;S;S;S;N;N;N
1;4427821;P-4698;Producto -4698;SALSAS NEGRAS;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;164208;48;S;S;S;N;N;N
1;4427821;P-4978;Producto -4978;SALSA DE TOMATE;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;157344;24;S;S;S;N;N;N
1;4427821;P-5114;Producto -5114;CALDOS CONCENTRADOS;ALIMENTOS;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;236775;105;S;S;S;N;N;N
1;4427821;P-4617;Producto -4617;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;111636;12;S;S;S;N;N;N
1;4427821;P-4617;Producto -4617;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;93030;10;S;S;S;N;N;N
1;4427821;P-4864;Producto -4864;FIJACION;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;132216;12;S;S;S;N;N;N
1;4427821;P-4883;Producto -4883;CREMAS Y MASCARILLAS FACIALES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;47620;4;S;S;S;N;N;N
1;4427821;P-4575;Producto -4575;JABON EN BARRA;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;495600;240;S;S;S;N;N;N
1;4427821;P-4883;Producto -4883;CREMAS Y MASCARILLAS FACIALES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;47620;4;S;S;S;N;N;N
1;4427821;P-4699;Producto -4699;SALSAS NEGRAS;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;82104;24;S;S;S;N;N;N
1;4427821;P-4636;Producto -4636;DETERGENTES;HOGAR;PR-029;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;9315300;300;S;S;S;S;S;N
1;4427821;P-4777;Producto -4777;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;123948;12;S;S;S;N;N;N
1;4427821;P-4777;Producto -4777;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;123948;12;S;S;S;N;N;N
1;4427821;P-4615;Producto -4615;SHAMPOO;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;297528;24;S;S;S;N;N;N
1;4427821;P-4708;Producto -4708;MEZCLA PARA PANCAKES/WAFLES;ALIMENTOS;PR-029;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;-40369;-4;S;S;S;N;N;N
1;4427821;P-4861;Producto -4861;SUAVIZANTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;100848;48;S;S;S;N;N;N
1;4427821;P-4750;Producto -4750;SHAMPOO;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;173568;12;S;S;S;N;N;N
1;4427821;P-4739;Producto -4739;DESODORANTES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;362630;24;S;S;S;N;N;N
1;4427821;P-4920;Producto -4920;DETERGENTES;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;94801;8;S;S;S;N;N;N
1;4427821;P-4999;Producto -4999;DESODORANTES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;176672;12;S;S;S;N;N;N
1;4427821;P-4584;Producto -4584;SALSAS A BASE DE MAYONESA;ALIMENTOS;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;56904;12;S;S;S;N;N;N
1;4427821;P-4584;Producto -4584;SALSAS A BASE DE MAYONESA;ALIMENTOS;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;56904;12;S;S;S;N;N;N
1;4427821;P-4676;Producto -4676;DESODORANTES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;369478;24;S;S;S;N;N;N
1;4427821;P-4635;Producto -4635;SUAVIZANTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;70560;72;S;S;S;N;N;N
1;4427821;P-4711;Producto -4711;DESODORANTES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;120686;5;S;S;S;N;N;N
1;4427821;P-4840;Producto -4840;FIJACION;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;130775;19;S;S;S;N;N;N
1;4427821;P-4840;Producto -4840;FIJACION;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;82595;12;S;S;S;N;N;N
1;4427821;P-4875;Producto -4875;COLADAS/FECULA DE MAIZ;ALIMENTOS;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;69680;20;S;S;S;N;N;N
1;4427821;P-57700;Producto -57700;SUAVIZANTES;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;1718165;180;S;S;S;N;N;N
1;4427821;P-4740;Producto -4740;DESODORANTES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;45329;3;S;S;S;N;N;N
1;4427821;P-57700;Producto -57700;SUAVIZANTES;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;973627;102;S;S;S;N;N;N
1;4427821;P-4975;Producto -4975;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;88740;24;S;S;S;N;N;N
1;4427821;P-4849;Producto -4849;FIJACION;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;133056;48;S;S;S;N;N;N
1;4427821;P-4998;Producto -4998;SHAMPOO;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;74844;36;S;S;S;N;N;N
1;4427821;P-5127;Producto -5127;DETERGENTES;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;106643;12;S;S;S;N;N;N
1;4427821;P-5127;Producto -5127;DETERGENTES;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;213285;24;S;S;S;N;N;N
1;4427821;P-4674;Producto -4674;SALSAS NEGRAS;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;164208;48;S;S;S;N;N;N
1;4427821;P-4888;Producto -4888;SHAMPOO;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;743820;60;S;S;S;N;N;N
1;4427821;P-4655;Producto -4655;SUAVIZANTES;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;504240;240;S;S;S;N;N;N
1;4427821;P-4620;Producto -4620;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;148764;12;S;S;S;N;N;N
1;4427821;P-5109;Producto -5109;DESODORANTES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;726059;360;S;S;S;N;N;N
1;4427821;P-4969;Producto -4969;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;128269;12;S;S;S;N;N;N
1;4427821;P-4969;Producto -4969;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;128269;12;S;S;S;N;N;N
1;4427821;P-4792;Producto -4792;DESODORANTES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;131100;60;S;S;S;N;N;N
1;4427821;P-5125;Producto -5125;FIJACION;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;42901;24;S;S;S;N;N;N
1;4427821;P-4914;Producto -4914;DETERGENTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;141444;12;S;S;S;N;N;N
1;4427821;P-4934;Producto -4934;DESODORANTES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;65544;12;S;S;S;N;N;N
1;4427821;P-4576;Producto -4576;JABON EN BARRA;HOGAR;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;495600;240;S;S;S;N;N;N
1;4427821;P-4908;Producto -4908;DETERGENTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;282888;24;S;S;S;N;N;N
1;4427821;P-5095;Producto -5095;SHAMPOO;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;99144;12;S;S;S;N;N;N
1;4427821;P-4791;Producto -4791;DESODORANTES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;65550;30;S;S;S;N;N;N
1;4427821;P-4977;Producto -4977;SALSA DE TOMATE;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;90408;24;S;S;S;N;N;N
1;4427821;P-5110;Producto -5110;DESODORANTES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;726059;360;S;S;S;N;N;N
1;4427821;P-5049;Producto -5049;MOSTAZA;ALIMENTOS;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;33426;3;S;S;S;N;N;N
1;4427821;P-4998;Producto -4998;SHAMPOO;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;74844;36;S;S;S;N;N;N
1;4427821;P-57706;Producto -57706;JABON EN BARRA;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;189178;25;S;S;S;N;N;N
1;4427821;P-4859;Producto -4859;FIJACION;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;151416;72;S;S;S;N;N;N
1;4427821;P-4974;Producto -4974;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;208940;12;S;S;S;N;N;N
1;4427821;P-4967;Producto -4967;COLADAS/FECULA DE MAIZ;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;98280;6;S;S;S;N;N;N
1;4427821;P-4590;Producto -4590;CREMAS Y MASCARILLAS FACIALES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;35678;3;S;S;S;N;N;N
1;4427821;P-4988;Producto -4988;SHAMPOO;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;15294;2;S;S;S;N;N;N
1;4427821;P-5101;Producto -5101;MAYONESA;ALIMENTOS;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;921120;240;S;S;S;N;N;N
1;4427821;P-4974;Producto -4974;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;208940;12;S;S;S;N;N;N
1;4427821;P-4889;Producto -4889;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;-148764;-12;S;S;S;N;N;N
1;4427821;P-4754;Producto -4754;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;173568;12;S;S;S;N;N;N
1;4427821;P-4889;Producto -4889;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;24794;2;S;S;S;N;N;N
1;4427821;P-5057;Producto -5057;BASES PARA PREPARAR SOPAS Y CREMAS;ALIMENTOS;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;52968;24;S;S;S;N;N;N
1;4427821;P-4889;Producto -4889;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;297528;24;S;S;S;N;N;N
1;4427821;P-5028;Producto -5028;CREMAS DENTALES;CUIDADO PERSONAL;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;4770122;2160;S;S;S;S;N;N
1;4427821;P-57685;Producto -57685;COLADAS/FECULA DE MAIZ;ALIMENTOS;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;10710;1;S;S;S;N;N;N
1;4427821;P-57684;Producto -57684;COLADAS/FECULA DE MAIZ;ALIMENTOS;PR-029;20220924;2022;09;24;SABADO;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;10710;1;S;S;S;N;N;N
1;4427821;P-4666;Producto -4666;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;148764;12;S;S;S;N;N;N
1;4427821;P-4964;Producto -4964;SHAMPOO;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;173568;12;S;S;S;N;N;N
1;4427821;P-4990;Producto -4990;CREMAS Y MASCARILLAS FACIALES;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;63745;6;S;S;S;N;N;N
1;4427821;P-4982;Producto -4982;DETERGENTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;LOS PATIOS;Norte de Santander;301227;12;S;S;S;N;N;N
1;5300355;P-5856;Producto -5856;DETERGENTES;HOGAR;PR-033;20220923;2022;09;23;VIERNES;MAYORISTA;MAYORISTA;BOGOTA, D.C.;Bogota DC;26612640;12000;S;S;S;S;S;S
1;5300355;P-5825;Producto -5825;DETERGENTES;HOGAR;PR-033;20220902;2022;09;02;VIERNES;MAYORISTA;MAYORISTA;BOGOTA, D.C.;Bogota DC;8797540;2000;S;S;S;S;S;S
1;5300355;P-5825;Producto -5825;DETERGENTES;HOGAR;PR-033;20220923;2022;09;23;VIERNES;MAYORISTA;MAYORISTA;BOGOTA, D.C.;Bogota DC;26392620;6000;S;S;S;S;S;S
1;4548557;P-4789;Producto -4789;DESODORANTES;CUIDADO PERSONAL;PR-029;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;45379;3;S;S;S;N;N;N
1;4548557;P-4665;Producto -4665;SHAMPOO;CUIDADO PERSONAL;PR-029;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;2677752;216;S;S;S;S;N;N
1;4548557;P-4659;Producto -4659;DETERGENTES;HOGAR;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;123250;44;S;S;S;N;N;N
1;4548557;P-4659;Producto -4659;DETERGENTES;HOGAR;PR-029;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;61625;22;S;S;S;N;N;N
1;4548557;P-4659;Producto -4659;DETERGENTES;HOGAR;PR-029;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;246500;88;S;S;S;N;N;N
1;4548557;P-4659;Producto -4659;DETERGENTES;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;61625;22;S;S;S;N;N;N
1;4548557;P-4575;Producto -4575;JABON EN BARRA;HOGAR;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;49560;24;S;S;S;N;N;N
1;4548557;P-4575;Producto -4575;JABON EN BARRA;HOGAR;PR-029;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;99120;48;S;S;S;N;N;N
1;4548557;P-4575;Producto -4575;JABON EN BARRA;HOGAR;PR-029;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;99120;48;S;S;S;N;N;N
1;4548557;P-4615;Producto -4615;SHAMPOO;CUIDADO PERSONAL;PR-029;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;74382;6;S;S;S;N;N;N
1;4548557;P-4615;Producto -4615;SHAMPOO;CUIDADO PERSONAL;PR-029;20220912;2022;09;12;LUNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;2975280;240;S;S;S;N;N;N
1;4548557;P-4949;Producto -4949;DESODORANTES;CUIDADO PERSONAL;PR-029;20220927;2022;09;27;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;-90752;-6;S;S;S;N;N;N
1;4548557;P-4949;Producto -4949;DESODORANTES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;90752;6;S;S;S;N;N;N
1;4548557;P-4949;Producto -4949;DESODORANTES;CUIDADO PERSONAL;PR-029;20220920;2022;09;20;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;-90752;-6;S;S;S;N;N;N
1;4548557;P-4949;Producto -4949;DESODORANTES;CUIDADO PERSONAL;PR-029;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;90752;6;S;S;S;N;N;N
1;4548557;P-4950;Producto -4950;DESODORANTES;CUIDADO PERSONAL;PR-029;20220916;2022;09;16;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;45376;3;S;S;S;N;N;N
1;4548557;P-4950;Producto -4950;DESODORANTES;CUIDADO PERSONAL;PR-029;20220920;2022;09;20;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;-45376;-3;S;S;S;N;N;N
